,brightness
43485,103.4259581
43486,114.5565522
43487,80.91505916
43488,97.3742284
43489,117.0633681
43490,0
43491,122.2224151
43492,66.9836677
43493,0
43494,101.0417631
43495,145.7030285
43496,140.4691358
43497,137.1722287
43498,113.5674833
43499,174.303305
43500,184.8297968
43501,89.68650334
43502,0
43503,0
43504,0
43505,166.3253922
43506,94.40509259
43507,95.12432485
43508,108.7154064
43509,150.5956147
43510,122.7291667
43511,123.365162
43512,0
43513,84.38081919
43514,0
43515,102.4801633
43516,111.007716
43517,0
43518,149.9292052
43519,140.6775656
43520,111.4495563
43521,124.8162294
43522,94.53780864
43523,0
43524,99.46383102
43525,63.40705376
43526,153.8076775
43527,155.9549897
43528,121.4628665
43529,131.7256623
43530,151.7681006
43531,110.6590792
43532,89.94052212
43533,143.5540766
43534,114.6692065
43535,117.6321373
43536,128.4806456
43537,151.7231224
43538,159.1160944
43539,143.4106867
43540,169.8356481
43541,177.333044
43542,93.19955633
43543,98.08571245
43544,136.0148855
43545,101.3087063
43546,124.9526106
43547,108.6275399
43548,108.7342464
43549,111.7922454
43550,101.2436021
43551,129.9356031
43552,144.2861047
43553,140.6792052
43554,141.6244213
43555,0
43556,106.0170718
43557,89.01494985
43558,138.8857382
43559,133.8490548
43560,106.2817644
43561,130.1177341
43562,121.8385417
43563,118.1502701
43564,0
43565,163.4894869
43566,113.5212513
43567,129.8077096
43568,197.2653356
43569,0
43570,130.866448
43571,93.75366512
43572,101.9353781
43573,140.3481867
43574,0
43575,103.2115484
43576,159.830472
43577,206.1651556
43578,122.4912551
43579,0
43580,104.7472994
43581,0
43582,141.9932806
43583,154.4923483
43584,122.2454347
43585,172.6922582
43586,134.7931456
43587,141.5751029
43588,161.7017425
43589,140.3837127
43590,106.407311
43591,161.2338284
43592,196.539159
43593,151.2862976
43594,0
43595,157.26241
43596,122.8664802
43597,166.0846193
43598,0
43599,91.94055427
43600,143.1401749
43601,136.8124678
43602,171.1440008
43603,108.2512539
43604,147.5206404
43605,132.7025784
43606,100.5269419
43607,119.7081083
43608,193.498939
43609,107.6199524
43610,131.2555941
43611,126.2893197
43612,149.1449974
43613,183.3044946
43614,166.1604938
43615,145.9591049
43616,161.1008873
43617,121.5409594
43618,171.6990419
43619,106.8773791
43620,162.6578254
43621,129.6428112
43622,136.2611561
43623,86.50591564
43624,104.6619727
43625,99.87615741
43626,155.3759324
43627,117.8055877
43628,132.0773855
43629,202.6001479
43630,116.3897569
43631,120.2653999
43632,116.6065779
43633,157.069991
43634,155.1669882
43635,113.064204
43636,121.7712191
43637,137.2045075
43638,190.6689493
43639,194.1780478
43640,146.6125257
43641,176.8054591
43642,136.1464442
43643,116.0262667
43644,111.9635095
43645,155.642554
43646,122.4701003
43647,166.1848637
43648,217.8868956
43649,0
43650,144.6600437
43651,105.5750707
43652,161.8133359
43653,93.24164095
43654,89.33291538
43655,116.0452996
43656,0
43657,0
43658,139.2260802
43659,138.2346965
43660,108.6553498
43661,122.2415123
43662,92.63769933
43663,105.2672325
43664,132.7143454
43665,129.246785
43666,90.76736111
43667,114.0110918
43668,152.1000836
43669,90.70453961
43670,0
43671,152.6018519
43672,0
43673,95.82372042
43674,159.0109632
43675,168.5051119
43676,188.9457948
43677,112.3252636
43678,0
43679,189.0464249
43680,168.71576
43681,135.2954604
43682,162.5391268
43683,63.57310957
43684,98.18740355
43685,110.6777906
43686,0
43687,75.99678498
43688,151.7244727
43689,0
43690,132.1050026
43691,117.7939815
43692,103.5015754
43693,132.8678948
43694,135.8221772
43695,173.9430941
43696,44.57192001
43697,135.2334426
43698,123.5710841
43699,93.84143519
43700,109.0414738
43701,140.5874807
43702,81.96392747
43703,226.5392233
43704,89.12782922
43705,106.6596579
43706,84.12374614
43707,143.5996335
43708,148.2751093
43709,188.2424769
43710,133.5726595
43711,120.4189493
43712,119.2194895
43713,167.2618634
43714,117.7010031
43715,128.1346129
43716,75.52372685
43717,167.0726916
43718,129.2215792
43719,114.2034144
43720,111.558224
43721,109.9996463
43722,129.5157215
43723,108.6450939
43724,146.3072595
43725,74.94071502
43726,0
43727,100.4333205
43728,139.8252315
43729,119.729874
43730,155.5172004
43731,118.0659079
43732,155.0698945
43733,86.47283308
43734,136.6815201
43735,0
43736,112.6172197
43737,158.2603845
43738,162.3306006
43739,163.1059671
43740,154.8231096
43741,88.03703704
43742,151.1044882
43743,112.2187822
43744,142.007491
43745,80.49688143
43746,133.1228138
43747,132.8928112
43748,111.9324846
43749,0
43750,123.6871785
43751,125.0915316
43752,128.2656893
43753,153.1559928
43754,0
43755,196.325778
43756,103.9196566
43757,161.8415316
43758,178.6647698
43759,125.8186407
43760,137.9846965
43761,154.0977366
43762,108.1289223
43763,150.2433449
43764,109.8504694
43765,105.6970486
43766,113.3289931
43767,111.6272505
43768,124.7219329
43769,0
43770,142.1740291
43771,135.0063336
43772,177.8240741
43773,110.7423483
43774,102.4598444
43775,0
43776,177.3969264
43777,132.2915702
43778,151.7526042
43779,141.483957
43780,116.1904578
43781,120.3514339
43782,100.0225694
43783,68.86220422
43784,95.10153035
43785,117.4593621
43786,112.7390689
43787,0
43788,103.4881687
43789,127.5014789
43790,146.7428948
43791,116.8370306
43792,101.3534594
43793,96.49350566
43794,173.7282022
43795,111.8068416
43796,102.4368248
43797,114.7703189
43798,143.5679334
43799,154.7234118
43800,0
43801,125.4535108
43802,121.8630723
43803,120.4274691
43804,140.3850952
43805,152.5671939
43806,87.38451646
43807,101.9907407
43808,0
43809,99.91017233
43810,86.77481996
43811,149.9633809
43812,88.97485854
43813,154.2237333
43814,110.3858989
43815,180.525463
43816,111.4276299
43817,91.64412937
43818,169.9057677
43819,168.1380208
43820,104.0728202
43821,191.2255337
43822,100.4289159
43823,178.5025077
43824,102.6646412
43825,116.3020833
43826,141.9803241
43827,0
43828,155.9677212
43829,0
43830,114.3542953
43831,139.0222479
43832,103.4591049
43833,164.2976145
43834,95.3199267
43835,106.0529514
43836,138.007073
43837,111.2507716
43838,135.0369406
43839,110.077482
43840,190.4799704
43841,0
43842,142.8072274
43843,166.6372171
43844,119.5183578
43845,133.8567708
43846,119.9039995
43847,85.96948945
43848,82.11133616
43849,76.37683256
43850,147.9671103
43851,83.81407536
43852,105.4882009
43853,152.0888632
43854,89.54234182
43855,0
43856,117.7825039
43857,178.6481481
43858,146.553305
43859,0
43860,151.1155157
43861,125.535108
43862,86.86911651
43863,138.6783372
43864,106.1741898
43865,137.5788966
43866,128.7417374
43867,0
43868,161.0462641
43869,120.5298354
43870,0
43871,147.3549061
43872,111.45933
43873,135.9420653
43874,123.7734697
43875,0
43876,133.4705183
43877,121.9568866
43878,176.9236754
43879,150.8146541
43880,106.6533243
43881,136.8102816
43882,196.9590728
43883,105.1966307
43884,97.62921168
43885,120.488008
43886,107.1743506
43887,101.0894419
43888,155.2570409
43889,130.9231932
43890,165.1188272
43891,0
43892,113.5494149
43893,168.6568287
43894,145.3804012
43895,96.64570473
43896,88.91608796
43897,105.5916602
43898,120.1916474
43899,117.7721515
43900,132.7298418
43901,127.0319573
43902,73.37911523
43903,124.7800283
43904,166.0103524
43905,106.1959877
43906,142.5126029
43907,110.9338027
43908,110.7485532
43909,124.6851209
43910,135.4551826
43911,121.4984568
43912,179.4729295
43913,166.2103588
43914,169.7721193
43915,109.4770448
43916,0
43917,0
43918,153.9381109
43919,0
43920,110.8902392
43921,166.285751
43922,156.2032536
43923,140.6263825
43924,143.3166152
43925,0
43926,153.2092657
43927,155.2620242
43928,123.3998521
43929,179.0074267
43930,143.1360275
43931,164.3027585
43932,125.8674769
43933,163.2971965
43934,86.17020319
43935,168.998071
43936,0
43937,127.874357
43938,74.90207047
43939,155.6133616
43940,132.1381816
43941,0
43942,108.6135545
43943,98.50855195
43944,112.0675476
43945,106.3683449
43946,124.2704154
43947,103.4386896
43948,0
43949,0
43950,126.4421618
43951,140.3239455
43952,120.6965664
43953,79.64525463
43954,87.1721965
43955,136.4946631
43956,124.8962513
43957,151.5589956
43958,140.7029321
43959,108.6473122
43960,110.7520255
43961,101.2798997
43962,86.81555427
43963,174.4226788
43964,110.0197081
43965,0
43966,131.7439236
43967,118.9227431
43968,135.0315715
43969,153.5689943
43970,0
43971,153.5270705
43972,86.97437629
43973,161.7112912
43974,118.6120113
43975,125.1863747
43976,145.2730517
43977,131.3313079
43978,0
43979,68.3675733
43980,118.304366
43981,153.4878794
43982,110.021412
43983,95.12001672
43984,111.9411973
43985,101.6643197
43986,152.866866
43987,130.2529578
43988,116.8260352
43989,95.61603009
43990,143.4401363
43991,155.6503665
43992,165.0525013
43993,198.6289866
43994,121.0180363
43995,0
43996,129.7745628
43997,126.2377829
43998,0
43999,139.8809799
44000,136.7573624
44001,0
44002,105.5093557
44003,173.3075489
44004,153.5674511
44005,121.0493827
44006,137.8111175
44007,129.339474
44008,133.3600823
44009,81.50549769
44010,0
44011,154.873939
44012,115.1666667
44013,132.9430941
44014,174.7911523
44015,152.4401685
44016,94.56446116
44017,94.19241898
44018,124.3984697
44019,101.9522248
44020,126.2296811
44021,119.0618248
44022,89.76244213
44023,113.6890754
44024,151.394483
44025,99.63554527
44026,96.75877701
44027,0
44028,136.0473251
44029,130.2571052
44030,184.7387153
44031,90.78838735
44032,110.7891911
44033,0
44034,88.62876157
44035,0
44036,173.1105646
44037,168.5111883
44038,0
44039,114.6150013
44040,149.7469136
44041,151.9111368
44042,135.1043596
44043,136.8340406
44044,94.6873071
44045,104.6987204
44046,77.1086034
44047,132.6840278
44048,110.4938915
44049,85.34047068
44050,155.8702418
44051,95.1252572
44052,155.0006752
44053,98.67113555
44054,147.5187436
44055,76.31761188
44056,150.3117284
44057,151.7186857
44058,165.161812
44059,111.7505466
44060,123.3597287
44061,165.0167824
44062,114.6053241
44063,179.8862526
44064,157.9620628
44065,0
44066,0
44067,170.6550926
44068,159.6731289
44069,78.71948945
44070,0
44071,125.3554205
44072,108.7192966
44073,166.2004565
44074,99.28793724
44075,116.6117541
44076,135.7194573
44077,80.38014403
44078,109.993795
44079,149.0150463
44080,0
44081,0
44082,0
44083,137.7734375
44084,121.1384388
44085,120.1441615
44086,0
44087,150.7118699
44088,99.93473508
44089,83.41653807
44090,180.6392104
44091,147.0246914
44092,126.617091
44093,133.3885995
44094,100.9640561
44095,0
44096,125.2343107
44097,136.513278
44098,122.7929527
44099,120.2765239
44100,114.5799254
44101,0
44102,87.01777906
44103,142.4368248
44104,146.2930813
44105,114.5530478
44106,107.2241512
44107,148.4906443
44108,104.0606353
44109,140.9145126
44110,81.32667824
44111,108.6971772
44112,0
44113,0
44114,0
44115,110.0513439
44116,147.8120499
44117,61.97784851
44118,98.50961291
44119,144.702064
44120,136.026106
44121,102.0841371
44122,83.94257973
44123,114.611079
44124,120.6389532
44125,99.00266847
44126,102.967046
44127,137.4375322
44128,121.5868699
44129,0
44130,146.4915766
44131,162.6254823
44132,157.1186664
44133,106.0486111
44134,114.2384902
44135,143.8205697
44136,134.4738619
44137,170.9498457
44138,141.9704861
44139,172.9387539
44140,142.4211355
44141,139.8081276
44142,174.3508552
44143,106.8432999
44144,210.7919239
44145,73.55867413
44146,98.77938529
44147,125.5075231
44148,94.7264339
44149,0
44150,145.6069316
44151,133.0649113
44152,172.3262281
44153,155.2394869
44154,187.3383166
44155,160.2424447
44156,129.2470743
44157,149.3469329
44158,162.0380658
44159,208.3598251
44160,93.46511703
44161,156.576839
44162,156.3955118
44163,95.94974923
44164,122.1413323
44165,0
44166,78.84043853
44167,143.5806327
44168,155.2729552
44169,142.3222737
44170,99.61281507
44171,72.10317001
44172,97.64348637
44173,163.9960134
44174,0
44175,161.8334619
44176,146.698849
44177,82.01282793
44178,121.5465535
44179,90.04478524
44180,74.66293724
44181,174.334555
44182,0
44183,161.3169689
44184,58.07282022
44185,0
44186,0
44187,112.174865
44188,138.5718557
44189,135.0978331
44190,131.4545396
44191,113.9627701
44192,106.295589
44193,0
44194,66.45315715
44195,112.641043
44196,169.8503408
44197,75.64570473
44198,0
44199,116.4994534
44200,0
44201,126.9120692
44202,92.37384259
44203,112.6456083
44204,174.9609697
44205,147.6458012
44206,106.0298997
44207,169.3128537
44208,0
44209,132.8706919
44210,139.9733153
44211,115.864519
44212,104.7447595
44213,84.55658436
44214,150.4703575
44215,172.7115484
44216,115.8477688
44217,101.9620949
44218,125.4530607
44219,105.5711806
44220,140.0339185
44221,123.8609825
44222,172.0136317
44223,125.4796168
44224,104.7529578
44225,101.1172518
44226,0
44227,98.94412294
44228,115.9421296
44229,112.990805
44230,128.5699267
44231,101.0335648
44232,37.21727109
44233,176.2185892
44234,0
44235,127.729874
44236,109.2124486
44237,114.264564
44238,0
44239,158.5673868
44240,123.6682099
44241,0
44242,140.0668724
44243,0
44244,75.20209619
44245,0
44246,120.3143969
44247,0
44248,135.4378215
44249,126.2658501
44250,88.49090149
44251,138.5881237
44252,116.8989198
44253,117.2533115
44254,100.858957
44255,142.2285237
44256,104.4288837
44257,109.7912809
44258,121.7143776
44259,0
44260,114.4628987
44261,161.1782407
44262,136.1713927
44263,93.9133552
44264,0
44265,137.0426955
44266,159.3361626
44267,0
44268,0
44269,149.6662166
44270,147.7496463
44271,168.9250257
44272,67.07606739
44273,106.2438272
44274,155.3609504
44275,175.1723573
44276,124.8348444
44277,182.6036844
44278,145.6422647
44279,0
44280,0
44281,115.1532922
44282,145.5683192
44283,119.543242
44284,115.8288323
44285,143.5793467
44286,183.4156379
44287,177.031668
44288,129.3382202
44289,157.3247171
44290,89.0934285
44291,103.5148855
44292,136.3920718
44293,109.6114326
44294,189.9699717
44295,99.70126029
44296,87.7811214
44297,95.96527778
44298,103.0997621
44299,126.4167953
44300,0
44301,0
44302,169.2622171
44303,166.3557099
44304,132.0104167
44305,77.24781379
44306,96.59236754
44307,170.2968107
44308,131.2445666
44309,155.3835198
44310,155.3458398
44311,80.61242927
44312,111.7944316
44313,128.681295
44314,0
44315,0
44316,136.8639725
44317,196.2562693
44318,179.8860597
44319,97.42644033
44320,125.5074588
44321,94.31532922
44322,107.0027971
44323,138.6347094
44324,98.33117927
44325,88.05246914
44326,91.85590278
44327,167.1854745
44328,184.3390882
44329,93.5081983
44330,99.87654321
44331,123.4705183
44332,98.038741
44333,120.7749164
44334,0
44335,80.11265432
44336,127.8353588
44337,84.49241255
44338,98.83564815
44339,173.9348315
44340,131.7906057
44341,151.9392683
44342,109.0687371
44343,180.8031443
44344,129.0956469
44345,158.360018
44346,0
44347,179.7805748
44348,135.1594007
44349,106.3308256
44350,72.5313143
44351,131.6579861
44352,174.1524563
44353,138.9825103
44354,75.34603266
44355,99.24800669
44356,120.9007202
44357,107.4628344
44358,118.4433835
44359,146.2328639
44360,79.96508488
44361,168.6715856
44362,133.329829
44363,117.0379694
44364,155.5824331
44365,0
44366,125.3669946
44367,0
44368,87.0705054
44369,122.9156057
44370,73.43952546
44371,120.0109954
44372,164.0300283
44373,123.3435249
44374,31.76964378
44375,138.5390303
44376,90.69370499
44377,103.6528421
44378,124.761767
44379,142.881205
44380,127.6003408
44381,98.80748457
44382,153.8150399
44383,0
44384,156.2135417
44385,128.0393519
44386,98.58738426
44387,0
44388,98.24353781
44389,159.4779128
44390,0
44391,0
44392,92.80362654
44393,105.0388053
44394,91.35824974
44395,82.68952546
44396,161.3588606
44397,75.54478524
44398,139.7326067
44399,0
44400,115.2055363
44401,151.7560121
44402,176.6117863
44403,90.26433899
44404,131.6397569
44405,96.78260031
44406,148.2178176
44407,124.0342078
44408,115.659883
44409,164.618152
44410,152.8741962
44411,144.5496721
44412,0
44413,166.2942708
44414,89.00016075
44415,128.5652006
44416,152.903678
44417,143.9537359
44418,129.4405221
44419,190.4755658
44420,137.2340213
44421,88.59288194
44422,146.1411073
44423,79.31259645
44424,0
44425,102.2381044
44426,178.6326839
44427,0
44428,0
44429,121.5082305
44430,113.2024498
44431,124.0753601
44432,120.0103202
44433,194.8875386
44434,85.67087834
44435,100.6128151
44436,122.7052791
44437,143.8954797
44438,0
44439,183.9834105
44440,182.3622364
44441,120.8183835
44442,105.6495306
44443,128.3911716
44444,131.0101273
44445,101.4676569
44446,130.6903292
44447,65.50253987
44448,146.5228909
44449,0
44450,154.9641847
44451,176.5983475
44452,148.321695
44453,126.8267104
44454,104.9301698
44455,132.2666217
44456,137.9049961
44457,119.1416217
44458,108.3641654
44459,167.3925862
44460,143.3845165
44461,203.995724
44462,119.3584105
44463,168.4933128
44464,0
44465,179.7758166
44466,101.1617477
44467,146.5805041
44468,118.0821116
44469,87.45264275
44470,116.2160494
44471,115.9584298
44472,168.6276363
44473,101.9031636
44474,0
44475,116.3512731
44476,76.76240998
44477,154.549865
44478,151.882073
44479,108.2664931
44480,133.6953447
44481,107.1560249
44482,90.8436214
44483,93.15361368
44484,163.1168017
44485,118.4388182
44486,139.2146348
44487,83.09606481
44488,132.065072
44489,85.88532022
44490,131.8950939
44491,176.6384066
44492,87.29870756
44493,93.82375257
44494,120.8847415
44495,95.93647119
44496,163.6872749
44497,0
44498,107.684928
44499,132.3408565
44500,144.2141525
44501,93.26131687
44502,82.02806713
44503,110.7402585
44504,125.6891397
44505,0
44506,152.8195409
44507,55.46569573
44508,106.7327675
44509,171.5957433
44510,97.33812371
44511,133.5011574
44512,122.3534915
44513,137.9831533
44514,115.7613169
44515,144.5764532
44516,102.7215149
44517,116.3633616
44518,129.8184799
44519,152.0984761
44520,75.6869856
44521,88.08162937
44522,182.9504565
44523,97.19081147
44524,121.4571759
44525,103.5015754
44526,215.3698881
44527,99.14467593
44528,118.5934928
44529,182.157536
44530,156.9710648
44531,148.9822209
44532,127.7338606
44533,166.7153421
44534,159.5141461
44535,112.5882523
44536,103.745499
44537,75.85972865
44538,80.24768519
44539,134.0502829
44540,164.402617
44541,152.7488104
44542,103.1160944
44543,89.96556713
44544,107.1177019
44545,0
44546,86.94238683
44547,133.9707433
44548,0
44549,101.5982189
44550,92.07224151
44551,86.27028678
44552,146.6148405
44553,152.6921296
44554,144.2059864
44555,127.3217593
44556,114.299865
44557,98.69737011
44558,171.6023984
44559,137.7626029
44560,0
44561,149.0047261
44562,166.1058706
44563,122.4475952
44564,176.5040831
44565,179.6376993
44566,92.03475437
44567,107.7550797
44568,150.4815779
44569,123.0019612
44570,114.4455054
44571,110.9105903
44572,147.1263503
44573,107.0679334
44574,130.6204668
44575,134.0129887
44576,145.4266975
44577,98.77015818
44578,95.54041281
44579,0
44580,127.2610597
44581,158.7326067
44582,145.5523405
44583,0
44584,116.6317194
44585,159.5349151
44586,118.2049254
44587,130.375418
44588,107.1019162
44589,110.3996592
44590,187.0427598
44591,126.1272505
44592,178.2261124
44593,104.3507266
44594,158.7472994
44595,156.3044303
44596,89.5309285
44597,0
44598,105.2286844
44599,161.2162423
44600,0
44601,97.06439686
44602,169.327482
44603,89.70116384
44604,98.54282407
44605,103.4200424
44606,131.4139982
44607,182.6511703
44608,90.89412937
44609,111.7685185
44610,0
44611,99.44907407
44612,159.3628472
44613,103.7112269
44614,167.1306584
44615,144.632909
44616,156.2288452
44617,111.763053
44618,71.56362526
44619,0
44620,103.8104424
44621,48.42177855
44622,0
44623,150.9737654
44624,94.44618056
44625,141.958044
44626,114.1252894
44627,142.7974216
44628,171.4256687
44629,121.6995242
44630,0
44631,114.6679527
44632,105.036169
44633,123.2239583
44634,82.67023534
44635,127.0742348
44636,146.4924769
44637,109.0186471
44638,132.1619084
44639,85.33092207
44640,104.1072531
44641,75.32661394
44642,159.9858539
44643,146.3057806
44644,155.1568287
44645,144.581983
44646,85.53960905
44647,96.7033179
44648,174.7159529
44649,155.0885095
44650,99.33069702
44651,96.14506173
44652,68.9058642
44653,127.8650656
44654,111.481385
44655,168.4684606
44656,162.8377379
44657,113.6845743
44658,104.9278228
44659,105.2455311
44660,99.1794946
44661,177.5665509
44662,145.3453254
44663,78.35140175
44664,94.54809671
44665,96.2504501
44666,93.77903164
44667,106.627347
44668,145.5568416
44669,112.4959491
44670,0
44671,108.6146155
44672,175.2691937
44673,0
44674,127.6612011
44675,131.7422197
44676,100.5244342
44677,210.5417953
44678,152.6740612
44679,134.1755723
44680,111.2745949
44681,97.8977302
44682,74.07330247
44683,150.984793
44684,126.7746271
44685,114.3809799
44686,0
44687,103.3702418
44688,158.9112976
44689,176.7541152
44690,110.9386574
44691,159.5536587
44692,109.8159722
44693,173.5724666
44694,108.1070602
44695,156.4578189
44696,131.3882137
44697,128.8799511
44698,109.5617284
44699,127.2999293
44700,152.5799576
44701,126.8546811
44702,162.2759131
44703,133.975598
44704,164.9016525
44705,138.5063336
44706,134.4857253
44707,153.5452353
44708,172.9347672
44709,156.385706
44710,105.0163966
44711,126.9256044
44712,126.1267683
44713,164.2811857
44714,154.1003086
44715,87.83860597
44716,82.65226337
44717,102.180652
44718,110.3669624
44719,115.2237654
44720,194.581758
44721,90.75321502
44722,76.47614455
44723,0
44724,114.6207883
44725,114.9030993
44726,95.61972737
44727,151.7443737
44728,106.1798483
44729,0
44730,133.6239069
44731,196.0125386
44732,136.5552019
44733,153.5243056
44734,154.742927
44735,0
44736,117.1371206
44737,0
44738,171.5074588
44739,46.52527006
44740,128.5081019
44741,135.0190329
44742,112.3668981
44743,99.44974923
44744,134.3877958
44745,94.14715149
44746,131.2930491
44747,129.1521026
44748,107.5109632
44749,113.3303112
44750,170.4315844
44751,93.90698945
44752,100.6560892
44753,141.2123521
44754,0
44755,164.7924383
44756,118.6940265
44757,134.4945988
44758,0
44759,142.0809542
44760,140.7475887
44761,134.2680684
44762,0
44763,182.7968107
44764,0
44765,140.3225309
44766,186.3678305
44767,114.4685571
44768,192.13143
44769,123.4444444
44770,166.2468171
44771,143.2462063
44772,117.2510931
44773,119.7994792
44774,115.398341
44775,165.1410108
44776,129.5154964
44777,109.3885674
44778,151.0662937
44779,151.0319573
44780,158.9815779
44781,155.263278
44782,116.0334362
44783,100.6375386
44784,97.94618056
44785,0
44786,147.5689943
44787,81.89625129
44788,0
44789,179.7395833
44790,100.088606
44791,123.2653356
44792,0
44793,67.75340792
44794,169.2871978
44795,155.4206211
44796,146.3475759
44797,0
44798,131.0436921
44799,144.4932163
44800,77.85754244
44801,97.10403807
44802,220.7677469
44803,112.2291024
44804,112.2511253
44805,129.1017554
44806,111.9588156
44807,77.52726337
44808,133.4278549
44809,102.1201453
44810,124.9697467
44811,93.60246271
44812,168.1062243
44813,0
44814,195.4272762
44815,134.9813529
44816,120.0595422
44817,108.7966499
44818,93.78642618
44819,157.3435571
44820,134.9535108
44821,119.9479167
44822,177.9447659
44823,120.5007073
44824,158.9028421
44825,164.8965406
44826,103.398534
44827,91.85551698
44828,0
44829,112.2030928
44830,132.5396091
44831,103.6247749
44832,153.97518
44833,0
44834,139.5835584
44835,130.1806842
44836,0
44837,110.5683835
44838,191.0538516
44839,114.2846258
44840,134.5655543
44841,0
44842,202.3168724
44843,223.31893
44844,125.9295267
44845,128.5163002
44846,114.1438079
44847,93.91136188
44848,134.7802855
44849,75.9846965
44850,100.5301247
44851,102.1242605
44852,170.3274498
44853,96.88509516
44854,137.9810314
44855,120.7008102
44856,137.36558
44857,94.83005401
44858,125.3282215
44859,90.8440715
44860,97.14213606
44861,93.99839249
44862,86.34079218
44863,85.03485082
44864,111.805427
44865,66.46421682
44866,0
44867,0
44868,163.0364262
44869,124.9109118
44870,57.89457948
44871,0
44872,0
44873,118.7121914
44874,147.8634581
44875,139.2819573
44876,206.2105517
44877,146.409465
44878,0
44879,106.5973508
44880,152.9730581
44881,163.473894
44882,0
44883,107.8491834
44884,58.3829411
44885,145.9262796
44886,120.6824524
44887,178.7910558
44888,114.0496721
44889,100.1316872
44890,109.0315394
44891,118.9006559
44892,105.3987269
44893,115.80308
44894,125.1152263
44895,138.2276878
44896,76.16521991
44897,0
44898,115.3605967
44899,153.7932742
44900,0
44901,85.28208591
44902,0
44903,0
44904,130.0515689
44905,88.00896991
44906,71.51970808
44907,0
44908,124.7571373
44909,0
44910,176.5037294
44911,156.5296425
44912,149.3287037
44913,0
44914,0
44915,136.2706083
44916,69.47119342
44917,120.6554784
44918,46.70090664
44919,0
44920,127.1625193
44921,113.0759066
44922,128.3478652
44923,109.1170589
44924,131.2132523
44925,137.8252315
44926,45.14358282
44927,113.2261445
44928,65.50205761
44929,97.4679784
44930,0
44931,172.6811343
44932,163.1020769
44933,112.914159
44934,73.95769033
44935,134.3473508
44936,184.0193866
44937,165.8003794
44938,126.4588477
44939,86.05748457
44940,83.31767618
44941,0
44942,143.4827675
44943,111.1337127
44944,82.82593879
44945,105.1134902
44946,79.35812114
44947,124.4368248
44948,119.6968236
44949,124.0251415
44950,124.9085648
44951,124.185571
44952,102.7505144
44953,98.31423611
44954,117.732671
44955,118.4237397
44956,186.1917117
44957,124.4566615
44958,117.9819637
44959,92.08291538
44960,147.9023598
44961,131.5437243
44962,102.0347544
44963,118.7589699
44964,112.3688593
44965,143.2728588
44966,0
44967,163.8441358
44968,0
44969,171.9738619
44970,106.9272119
44971,163.3652906
44972,176.5827868
44973,108.0564236
44974,164.4299769
44975,175.043242
44976,98.05269419
44977,123.1063529
44978,140.4808385
44979,0
44980,152.2349216
44981,116.8945795
44982,129.222383
44983,0
44984,60.94756301
44985,132.4360211
44986,126.3076453
44987,114.2528614
44988,109.9661458
44989,90.37760417
44990,123.92509
44991,92.97900592
44992,109.5740741
44993,0
44994,178.4293981
44995,120.4619342
44996,132.494438
44997,93.46383102
44998,91.20543981
44999,134.5675476
45000,94.75273277
45001,110.229231
45002,92.90760031
45003,146.886767
45004,118.0016397
45005,148.5612783
45006,127.8219522
45007,95.13493441
45008,122.1416538
45009,141.08134
45010,130.2362719
45011,152.586677
45012,58.96743184
45013,119.9913516
45014,136.2139918
45015,159.693062
45016,93.6716821
45017,163.6580504
45018,146.3597608
45019,153.2271412
45020,71.47202932
45021,119.2842721
45022,0
45023,88.1567644
45024,100.9129372
45025,130.7490355
45026,152.0268776
45027,109.1736111
45028,117.0274563
45029,104.6422325
45030,80.19656636
45031,88.15290638
45032,174.2420589
45033,160.4778164
45034,102.6749936
45035,113.286169
45036,0
45037,116.8324331
45038,98.25421168
45039,141.5305105
45040,124.3897891
45041,117.3297647
45042,122.6494342
45043,154.0707948
45044,151.1772441
45045,100.4855646
45046,75.44637346
45047,0
45048,112.5720486
45049,0
45050,188.0367477
45051,140.4921875
45052,69.48739712
45053,163.5178755
45054,122.580472
45055,183.5587384
45056,112.6510417
45057,133.3663516
45058,159.294528
45059,104.5632073
45060,139.7268519
45061,115.0722094
45062,125.2516718
45063,92.86567644
45064,101.5989262
45065,111.3329154
45066,0
45067,106.8402778
45068,94.39589763
45069,131.102302
45070,194.5328897
45071,113.0961934
45072,188.3423997
45073,111.9440908
45074,158.1871785
45075,103.0165252
45076,141.3365162
45077,86.89985211
45078,142.238876
45079,142.3771862
45080,0
45081,183.7080118
45082,106.3421746
45083,159.0854552
45084,144.4727366
45085,105.4554398
45086,0
45087,0
45088,149.027617
45089,100.4140947
45090,51.45769033
45091,129.3486368
45092,86.52404835
45093,143.8409851
45094,166.1135545
45095,135.2530543
45096,156.2089442
45097,127.216821
45098,143.8162937
45099,113.855742
45100,0
45101,150.0668403
45102,110.5247878
45103,130.0865484
45104,102.9660815
45105,124.6027842
45106,89.85198045
45107,143.91866
45108,92.46280221
45109,192.9453768
45110,138.4845036
45111,0
45112,159.4018133
45113,166.0998907
45114,150.4826389
45115,172.2049254
45116,159.939204
45117,92.73460005
45118,0
45119,90.6951839
45120,171.4168274
45121,145.7227045
45122,117.141268
45123,121.6472801
45124,130.2855581
45125,140.9527713
45126,142.1010159
45127,103.1548354
45128,97.1803948
45129,140.722608
45130,140.1313014
45131,164.4177276
45132,137.0712127
45133,103.0941037
45134,128.4988104
45135,98.63927469
