,price_by_model
30261,111.9423065
30262,122.672081
30263,116.5211792
30264,139.0242767
30265,135.6245422
30266,0
30267,146.6251373
30268,0
30269,137.4305573
30270,0
30271,120.342453
30272,138.3237762
30273,0
30274,107.6712494
30275,0
30276,134.7471161
30277,103.9237442
30278,124.1559601
30279,0
30280,86.06613922
30281,137.9472656
30282,126.4930801
30283,0
30284,0
30285,123.6552048
30286,143.1881866
30287,115.2553253
30288,145.3813324
30289,132.7518768
30290,142.2141876
30291,0
30292,107.4099121
30293,125.014389
30294,127.9144135
30295,117.7749023
30296,115.3942795
30297,104.329216
30298,109.7350006
30299,118.3958588
30300,108.8483582
30301,105.0777054
30302,115.8701401
30303,98.72496796
30304,121.4474869
30305,100.4422836
30306,0
30307,133.9916382
30308,131.7395172
30309,99.2474823
30310,117.268364
30311,123.1518555
30312,0
30313,109.7157669
30314,113.4522095
30315,144.9756317
30316,135.7750244
30317,120.0278854
30318,134.6990814
30319,124.6350174
30320,89.59422302
30321,106.6169357
30322,120.4168015
30323,127.9989166
30324,138.3517914
30325,90.69750214
30326,0
30327,125.555542
30328,132.3367157
30329,114.5149612
30330,103.3620605
30331,143.2446594
30332,116.0761795
30333,117.4317627
30334,93.1208725
30335,151.4537048
30336,154.7001495
30337,117.8258286
30338,116.993515
30339,118.2862015
30340,0
30341,148.3464508
30342,127.7757645
30343,124.4456635
30344,113.5623169
30345,136.0459442
30346,139.5068817
30347,91.02397919
30348,101.9695206
30349,109.06073
30350,131.1877747
30351,99.17132568
30352,118.8615494
30353,159.7545166
30354,0
30355,91.97602844
30356,128.3586884
30357,131.7967834
30358,107.4814987
30359,119.8221893
30360,119.3255844
30361,0
30362,119.3677368
30363,129.3252563
30364,126.8955154
30365,0
30366,136.9203949
30367,144.4631348
30368,135.1027832
30369,123.5306396
30370,112.356575
30371,113.635582
30372,149.7287598
30373,111.0040131
30374,0
30375,0
30376,113.9936905
30377,138.2014313
30378,118.1194305
30379,79.03649139
30380,144.6156006
30381,109.4212723
30382,134.2680206
30383,0
30384,118.5797653
30385,138.4547577
30386,154.7246857
30387,99.10111237
30388,0
30389,102.1870422
30390,99.81302643
30391,117.3146896
30392,128.5187836
30393,123.0774536
30394,124.1627579
30395,128.0241547
30396,110.2486343
30397,131.0398865
30398,122.1759567
30399,130.5016174
30400,128.6522675
30401,114.23069
30402,138.8104095
30403,117.0508423
30404,130.2185211
30405,98.37923431
30406,118.265007
30407,133.9530792
30408,0
30409,144.371994
30410,111.8064194
30411,132.4048767
30412,133.942215
30413,85.97846985
30414,135.8935852
30415,130.7397003
30416,0
30417,119.1041489
30418,137.8748474
30419,141.5751953
30420,0
30421,155.3934479
30422,121.4714432
30423,105.9850998
30424,120.8275299
30425,122.4143677
30426,128.6977539
30427,114.816185
30428,97.88788605
30429,143.1501007
30430,0
30431,129.4551849
30432,134.6587067
30433,156.1773529
30434,0
30435,138.536438
30436,105.004837
30437,130.201416
30438,120.6902847
30439,0
30440,122.8694611
30441,134.4963684
30442,101.2917023
30443,104.2802429
30444,111.1072617
30445,138.6459808
30446,127.8921967
30447,119.477562
30448,133.8196106
30449,124.8117447
30450,129.562088
30451,127.4368439
30452,154.9766541
30453,122.5168762
30454,100.888176
30455,121.5798645
30456,127.6359253
30457,0
30458,0
30459,134.3343658
30460,138.8737335
30461,133.159317
30462,140.0299225
30463,147.1902008
30464,133.3613739
30465,122.9878464
30466,115.1557541
30467,116.5633469
30468,112.8388824
30469,0
30470,127.5285797
30471,132.2484283
30472,0
30473,128.0782166
30474,128.5654297
30475,107.759407
30476,120.8756943
30477,121.7621078
30478,126.1334763
30479,110.777977
30480,133.5393219
30481,130.1988068
30482,146.4783936
30483,123.833374
30484,115.3509674
30485,0
30486,0
30487,126.9214859
30488,114.7991333
30489,103.689621
30490,125.066597
30491,151.9356995
30492,125.0599518
30493,107.9429092
30494,110.1808701
30495,133.2752838
30496,120.2526398
30497,139.2952728
30498,143.2984772
30499,143.2241974
30500,84.27158356
30501,133.5781708
30502,128.4740906
30503,102.9728775
30504,101.2895279
30505,113.8666611
30506,146.2558899
30507,135.8249512
30508,136.9173737
30509,120.9639816
30510,150.043045
30511,0
30512,124.4783478
30513,128.1939545
30514,117.805191
30515,147.5477753
30516,0
30517,132.6206818
30518,120.9452133
30519,132.1933899
30520,117.7414169
30521,0
30522,131.5536041
30523,140.3789673
30524,110.2987747
30525,155.9957886
30526,125.5715332
30527,128.0047302
30528,105.8201675
30529,128.2094727
30530,102.7234573
30531,0
30532,135.4090118
30533,0
30534,136.2373657
30535,94.07460785
30536,113.2014847
30537,118.6283798
30538,131.8084869
30539,122.8632584
30540,139.1286011
30541,133.9441681
30542,124.6771469
30543,126.3445206
30544,133.7912903
30545,109.6543884
30546,111.119873
30547,115.1242981
30548,109.8998337
30549,106.7416382
30550,119.5064468
30551,133.4920349
30552,103.1981659
30553,130.7421417
30554,129.4399719
30555,134.6610107
30556,0
30557,106.5713425
30558,134.1099854
30559,112.9013443
30560,124.9532928
30561,119.8339996
30562,120.1845474
30563,143.70047
30564,114.3574219
30565,130.7218018
30566,110.521431
30567,112.6465759
30568,136.6138916
30569,141.9172058
30570,145.3206329
30571,142.098526
30572,118.883606
30573,121.7375793
30574,0
30575,134.9306183
30576,131.0949554
30577,0
30578,145.0105438
30579,135.5435944
30580,118.9501114
30581,93.16070557
30582,132.0182648
30583,116.0226898
30584,112.37146
30585,131.564621
30586,143.8996582
30587,110.3803787
30588,127.6209869
30589,152.8665009
30590,140.1163025
30591,107.757843
30592,115.1606903
30593,104.1230545
30594,121.3897171
30595,145.6470947
30596,140.1939545
30597,122.5679398
30598,118.9460144
30599,143.2555084
30600,0
30601,117.3276672
30602,117.0530777
30603,144.1440125
30604,142.8033142
30605,141.5017395
30606,121.780838
30607,120.5068588
30608,0
30609,127.9366684
30610,104.2635727
30611,144.5864716
30612,114.6722412
30613,140.5479126
30614,124.8845901
30615,0
30616,96.19254303
30617,117.5203171
30618,127.1354828
30619,113.7959442
30620,131.5084229
30621,131.4375458
30622,0
30623,113.2650604
30624,137.3008575
30625,138.5137024
30626,127.0452042
30627,118.1751022
30628,121.8504562
30629,111.2107239
30630,151.4305573
30631,0
30632,136.8008728
30633,129.2058563
30634,134.4007263
30635,117.8436432
30636,134.3166656
30637,0
30638,113.7047119
30639,105.171196
30640,122.9356079
30641,121.9756088
30642,116.2388687
30643,126.8738632
30644,107.2835312
30645,137.0722504
30646,82.92108154
30647,117.5687408
30648,120.3351746
30649,113.8952408
30650,104.036087
30651,121.5702667
30652,118.2076721
30653,146.7681732
30654,93.20549011
30655,95.73121643
30656,0
30657,113.0709686
30658,101.377533
30659,114.5946121
30660,0
30661,81.37023926
30662,135.521637
30663,119.8886337
30664,127.3377533
30665,126.1844559
30666,118.7303543
30667,0
30668,88.91156769
30669,105.8941345
30670,137.3461151
30671,0
30672,96.75548553
30673,119.6109924
30674,109.2533569
30675,0
30676,114.3858948
30677,148.3930054
30678,107.3890305
30679,96.16665649
30680,129.4918976
30681,84.89163208
30682,130.2731171
30683,112.5562592
30684,140.114975
30685,121.1982651
30686,136.0038757
30687,120.1759872
30688,120.8055573
30689,135.9033508
30690,134.1463318
30691,139.4741364
30692,116.0448456
30693,109.084343
30694,141.1181793
30695,143.7371063
30696,137.9295807
30697,117.0968475
30698,107.9718246
30699,107.9769745
30700,0
30701,116.7667084
30702,113.4384384
30703,127.4844437
30704,120.1895447
30705,125.2750626
30706,113.5731888
30707,128.5766907
30708,146.9170837
30709,106.4185715
30710,131.015213
30711,149.2023468
30712,115.9318619
30713,147.8278503
30714,113.8484268
30715,110.0165939
30716,135.9403992
30717,101.5714417
30718,0
30719,121.0931168
30720,140.8555145
30721,105.1642609
30722,108.3804474
30723,133.3579559
30724,127.9154968
30725,129.0757751
30726,119.1657639
30727,121.7623672
30728,128.4456482
30729,118.0115738
30730,122.3311005
30731,155.988266
30732,112.2469177
30733,149.1421814
30734,127.5734406
30735,0
30736,129.6947327
30737,129.0577698
30738,92.35276794
30739,115.4345932
30740,125.9034042
30741,110.9397659
30742,105.5319824
30743,121.7804031
30744,135.6789398
30745,123.2348633
30746,0
30747,106.2217331
30748,153.8743896
30749,130.9028778
30750,142.6053162
30751,129.2088928
30752,120.8102798
30753,0
30754,137.1229706
30755,133.3442078
30756,111.9088974
30757,131.5862885
30758,126.1411209
30759,106.7408218
30760,102.9712677
30761,149.6712646
30762,116.617363
30763,126.2933578
30764,0
30765,0
30766,120.088089
30767,141.2093506
30768,0
30769,127.8320084
30770,121.6666946
30771,123.6113129
30772,140.899765
30773,141.6469727
30774,133.6414795
30775,143.3759155
30776,109.9719696
30777,127.0073471
30778,98.37033081
30779,133.2467499
30780,120.9731216
30781,98.20175171
30782,121.4024506
30783,144.8492737
30784,98.57032776
30785,150.5845947
30786,0
30787,119.245842
30788,129.8338318
30789,111.9604492
30790,128.6395569
30791,124.0449982
30792,97.7278595
30793,0
30794,146.3342743
30795,120.3116837
30796,134.6366577
30797,132.2018433
30798,153.7234344
30799,0
30800,122.00103
30801,0
30802,107.9090576
30803,131.6251373
30804,107.3854828
30805,144.6377716
30806,156.6953583
30807,115.0948868
30808,127.7601318
30809,122.7003479
30810,123.54776
30811,93.97396088
30812,0
30813,120.2057724
30814,110.9644928
30815,118.4806595
30816,123.3763504
30817,146.3578186
30818,123.3975525
30819,130.2759399
30820,141.741333
30821,142.8240814
30822,121.4876404
30823,112.822876
30824,0
30825,128.0641632
30826,138.5288239
30827,112.6422653
30828,114.8652649
30829,129.6282806
30830,153.7843781
30831,128.0502472
30832,114.0542984
30833,123.5584335
30834,116.2097549
30835,132.014801
30836,143.1900482
30837,139.391861
30838,129.2089996
30839,128.9912262
30840,123.8951645
30841,134.525528
30842,104.7547836
30843,103.4029922
30844,113.0045929
30845,103.2865601
30846,116.7922897
30847,139.4314575
30848,121.7392502
30849,106.747551
30850,155.5229645
30851,111.5704498
30852,145.1412201
30853,125.5213165
30854,158.0044098
30855,136.1333771
30856,122.3429413
30857,132.919632
30858,108.6232986
30859,118.1460114
30860,142.8705902
30861,154.6399384
30862,154.5035248
30863,0
30864,126.2154007
30865,128.4893036
30866,94.18807983
30867,127.6080093
30868,126.7708664
30869,130.910141
30870,144.317337
30871,105.0184555
30872,104.0283203
30873,99.81663513
30874,128.1966705
30875,129.2815094
30876,0
30877,141.880249
30878,101.5731201
30879,118.2675171
30880,135.4361725
30881,135.4799652
30882,126.0218277
30883,0
30884,121.2822189
30885,0
30886,137.6644592
30887,116.3645935
30888,134.3350677
30889,0
30890,114.3798981
30891,96.24682617
30892,113.1521301
30893,142.6654968
30894,140.7252808
30895,103.9014816
30896,103.6711502
30897,0
30898,146.2489471
30899,115.6031265
30900,125.1289215
30901,134.888031
30902,119.7620468
30903,139.3028107
30904,101.212616
30905,0
30906,0
30907,108.0789795
30908,0
30909,107.0084839
30910,120.6376572
30911,0
30912,127.0909882
30913,105.6221695
30914,122.9818268
30915,0
30916,137.5974579
30917,124.6202927
30918,96.73890686
30919,110.7735901
30920,138.1894073
30921,120.9285049
30922,127.8207092
30923,125.1044312
30924,148.6559296
30925,117.6085739
30926,127.0885468
30927,127.5926819
30928,137.2935486
30929,119.3364105
30930,152.37323
30931,112.7262726
30932,143.1431732
30933,143.9150696
30934,121.6022644
30935,137.5090942
30936,87.60015869
30937,120.9297485
30938,111.9258118
30939,0
30940,0
30941,112.5293198
30942,108.1256943
30943,137.7853088
30944,136.8288116
30945,143.9015656
30946,148.5709686
30947,154.2647858
30948,105.7901154
30949,147.1843414
30950,121.323082
30951,111.3052292
30952,157.8105621
30953,102.5310822
30954,140.045517
30955,0
30956,0
30957,122.3911896
30958,102.1639481
30959,119.150795
30960,137.758316
30961,114.0511093
30962,116.4663849
30963,134.9836578
30964,71.22388458
30965,112.6994705
30966,107.2815399
30967,0
30968,116.4466934
30969,143.7659912
30970,126.1726074
30971,108.326149
30972,135.9068909
30973,115.9541473
30974,124.1074677
30975,113.9419785
30976,141.6107178
30977,109.5676498
30978,104.9211655
30979,134.5228119
30980,113.5414963
30981,132.1506348
30982,0
30983,78.32948303
30984,94.38852692
30985,0
30986,110.3197021
30987,0
30988,110.9979095
30989,0
30990,122.0979462
30991,128.6879883
30992,131.3987579
30993,145.0709686
30994,129.6123199
30995,115.3369598
30996,138.9361572
30997,151.0884247
30998,151.0770111
30999,119.0826797
31000,137.8788147
31001,108.769928
31002,114.4287109
31003,129.5620117
31004,147.4521637
31005,112.0578308
31006,153.2122345
31007,0
31008,142.1573334
31009,0
31010,132.8579407
31011,119.6595535
31012,131.2744751
31013,0
31014,127.9428101
31015,100.5510864
31016,134.6957855
31017,107.0309219
31018,99.40771484
31019,94.45576477
31020,123.0102768
31021,130.3135986
31022,115.9327927
31023,122.0828781
31024,125.3102493
31025,115.2577438
31026,121.5165253
31027,112.0326996
31028,117.4915924
31029,103.7121582
31030,144.6660919
31031,137.790802
31032,129.8198547
31033,134.926239
31034,98.8846283
31035,117.782196
31036,129.1803131
31037,149.5711975
31038,147.8523407
31039,141.6099243
31040,143.6247101
31041,133.0978088
31042,144.1292572
31043,119.9414673
31044,124.0952835
31045,106.8719788
31046,121.322197
31047,116.766777
31048,130.2922516
31049,134.5085449
31050,136.2746582
31051,136.9455261
31052,151.7664032
31053,150.4328766
31054,125.6235275
31055,0
31056,145.9679108
31057,111.1027908
31058,135.3887177
31059,141.410202
31060,120.8497314
31061,102.421669
31062,104.0774994
31063,140.4238586
31064,118.6741486
31065,112.8459549
31066,102.1710434
31067,0
31068,142.2611237
31069,139.4141693
31070,142.7307281
31071,128.4401398
31072,117.2462311
31073,107.4780273
31074,95.88316345
31075,115.2554016
31076,138.1103516
31077,0
31078,127.7251816
31079,0
31080,139.9860382
31081,0
31082,119.0829315
31083,92.16407013
31084,110.1060715
31085,99.82506561
31086,132.440506
31087,127.0103302
31088,129.2230072
31089,103.4221573
31090,105.4176712
31091,106.2139282
31092,123.2759323
31093,106.7567673
31094,111.8992691
31095,130.7888031
31096,116.8231812
31097,140.0779724
31098,135.3964539
31099,119.3301315
31100,0
31101,128.2171478
31102,144.0715942
31103,144.1810913
31104,141.971344
31105,117.4912262
31106,110.569809
31107,113.203125
31108,127.3137054
31109,151.4616852
31110,128.7572479
31111,141.25354
31112,121.9988251
31113,0
31114,146.3796234
31115,113.726532
31116,121.4982071
31117,137.3210449
31118,123.2505341
31119,0
31120,131.9974213
31121,118.1919174
31122,125.7804947
31123,135.961853
31124,127.4068451
31125,125.3855133
31126,117.1926498
31127,102.0867996
31128,123.6373444
31129,124.6348267
31130,106.0152206
31131,0
31132,159.3860168
31133,157.8001556
31134,139.6599426
31135,118.6440887
31136,0
31137,122.3796158
31138,128.6606903
31139,135.6654663
31140,120.1943283
31141,128.3365784
31142,0
31143,129.9513702
31144,99.79267883
31145,124.1393356
31146,122.0595093
31147,126.8933792
31148,117.0667801
31149,104.1860199
31150,137.9338226
31151,142.3049469
31152,104.0861053
31153,101.9255371
31154,122.6984024
31155,106.8165894
31156,0
31157,108.5858459
31158,126.4781036
31159,115.141243
31160,142.7771301
31161,0
31162,129.343399
31163,0
31164,133.9541931
31165,139.0867767
31166,127.0816345
31167,142.8452301
31168,112.6459427
31169,136.5463104
31170,124.0467453
31171,125.2128372
31172,0
31173,0
31174,134.8560638
31175,98.99432373
31176,137.6806183
31177,119.5505219
31178,121.9149628
31179,0
31180,144.5420685
31181,136.7939148
31182,120.5909882
31183,86.75167847
31184,119.5830307
31185,0
31186,115.440567
31187,125.6274261
31188,152.919632
31189,144.4488373
31190,139.1947479
31191,0
31192,0
31193,119.0970383
31194,130.668808
31195,129.3704834
31196,124.9039459
31197,119.6746521
31198,114.8526688
31199,130.6895905
31200,123.3250351
31201,120.4756241
31202,96.06207275
31203,108.9104233
31204,129.9700775
31205,94.95817566
31206,111.9045563
31207,114.4524994
31208,100.6342316
31209,116.1203842
31210,111.8048706
31211,116.9652786
31212,0
31213,144.515625
31214,120.8482819
31215,134.8190002
31216,0
31217,115.4459229
31218,133.1897278
31219,86.55038452
31220,139.9829559
31221,128.6788788
31222,121.6294861
31223,123.0593948
31224,132.789505
31225,154.4143066
31226,116.6824188
31227,101.3733673
31228,121.7789688
31229,126.8554611
31230,103.54673
31231,126.7011871
31232,125.3454361
31233,0
31234,113.7303543
31235,121.0026016
31236,130.2117767
31237,145.7533569
31238,101.4082565
31239,0
31240,156.1000366
31241,105.2269974
31242,157.8984985
31243,146.0479431
31244,141.983429
31245,131.5033264
31246,110.2762985
31247,95.73130035
31248,106.7945251
31249,113.1437073
31250,124.4419937
31251,119.9629669
31252,84.87056732
31253,94.45119476
31254,128.0838165
31255,0
31256,135.130188
31257,153.2454529
31258,110.6356735
31259,0
31260,0
31261,123.4321136
31262,134.0130005
31263,133.7328491
31264,99.97840881
31265,133.3160858
31266,116.3710632
31267,0
31268,0
31269,133.08255
31270,141.0525818
31271,121.6497879
31272,140.8768463
31273,117.1129074
31274,130.7383881
31275,120.1213837
31276,109.8810196
31277,113.7484055
31278,112.0579834
31279,132.9598694
31280,122.3203659
31281,0
31282,89.03128815
31283,123.6880417
31284,118.5421295
31285,140.3743744
31286,0
31287,140.6801605
31288,132.4571228
31289,0
31290,0
31291,142.3738861
31292,0
31293,87.75206757
31294,108.3019409
31295,121.1556702
31296,115.0848236
31297,126.9504318
31298,110.4484558
31299,0
31300,132.6322632
31301,132.9278107
31302,124.9946518
31303,151.2333679
31304,96.28330994
31305,103.7568665
31306,119.7978821
31307,132.5469055
31308,125.272644
31309,118.8155746
31310,159.941391
31311,136.5670166
31312,147.6882019
31313,106.1954346
31314,127.5972519
31315,125.7415009
31316,131.4907684
31317,120.2839737
31318,146.4866791
31319,129.033783
31320,132.0706024
31321,133.0255737
31322,142.7845154
31323,154.6908569
31324,136.0038757
31325,124.562851
31326,147.1182556
31327,156.9245758
31328,134.5297699
31329,130.8477631
31330,139.0970459
31331,132.1598206
31332,126.2629929
31333,118.6754074
31334,144.1639404
31335,130.2505493
31336,126.2648697
31337,150.6516724
31338,119.8539886
31339,105.8196564
31340,0
31341,124.3797913
31342,132.7220764
31343,129.9095764
31344,98.79705811
31345,108.1719131
31346,123.7900925
31347,139.2175293
31348,125.6866608
31349,0
31350,108.1974792
31351,128.3663483
31352,109.428215
31353,105.0489731
31354,99.5448761
31355,135.0506744
31356,95.33334351
31357,104.7028885
31358,119.9528656
31359,0
31360,104.5413971
31361,0
31362,116.0981369
31363,110.9379654
31364,129.7852631
31365,139.4896088
31366,98.59843445
31367,142.0212402
31368,0
31369,120.2859497
31370,130.0594482
31371,123.6614761
31372,0
31373,92.62272644
31374,123.7114639
31375,141.5619965
31376,111.469902
31377,131.3945618
31378,0
31379,121.2810059
31380,129.4378052
31381,100.0419846
31382,133.5338745
31383,144.5120239
31384,121.7309952
31385,129.7521362
31386,123.8154602
31387,125.9327393
31388,104.7895508
31389,91.87459564
31390,122.350174
31391,113.8238144
31392,101.0166779
31393,0
31394,131.7915344
31395,131.5916595
31396,0
31397,125.3272858
31398,83.28463745
31399,125.7743759
31400,125.7492676
31401,128.9945679
31402,122.4861755
31403,135.1868591
31404,116.4557495
31405,121.8220139
31406,82.91954803
31407,138.0767059
31408,126.7351685
31409,139.9145203
31410,105.6842651
31411,108.5511932
31412,135.6536865
31413,123.2005463
31414,106.193512
31415,0
31416,105.6522522
31417,143.1479034
31418,119.2091827
31419,112.373024
31420,113.7509308
31421,0
31422,0
31423,120.9039841
31424,123.2157593
31425,146.1855316
31426,128.5605469
31427,0
31428,103.4130249
31429,0
31430,155.1972351
31431,159.2237396
31432,128.9983826
31433,135.9472961
31434,0
31435,128.1593628
31436,119.4889984
31437,159.5751801
31438,104.7784653
31439,99.43228912
31440,131.5257874
31441,0
31442,119.4987793
31443,127.023468
31444,106.8204651
31445,103.9518127
31446,110.5856171
31447,125.510582
31448,166.0717468
31449,114.9556503
31450,88.5276947
31451,139.2036438
31452,97.63007355
31453,114.011528
31454,142.7706909
31455,147.1367645
31456,108.5530853
31457,116.0899353
31458,120.333519
31459,0
31460,103.7810745
31461,146.3700562
31462,109.5415421
31463,158.955658
31464,125.2431259
31465,130.1530457
31466,116.4035721
31467,132.0745544
31468,110.1225433
31469,115.2394638
31470,120.2615128
31471,132.0661621
31472,0
31473,143.5705261
31474,0
31475,0
31476,130.0825043
31477,111.0051727
31478,133.8980713
31479,0
31480,0
31481,119.8267975
31482,116.0647888
31483,0
31484,0
31485,116.9051895
31486,116.7270279
31487,0
31488,124.108757
31489,138.3727722
31490,140.1061554
31491,131.2969513
31492,144.857254
31493,142.2384033
31494,138.3973083
31495,0
31496,0
31497,0
31498,128.9509125
31499,132.2727661
31500,139.6128845
31501,117.1917725
31502,137.3960266
31503,98.15367889
31504,130.2792511
31505,112.2103348
31506,121.7579422
31507,124.8547134
31508,154.7967072
31509,108.9845505
31510,143.4147034
31511,133.4153748
31512,132.2939148
31513,153.8285065
31514,142.2637787
31515,124.2407837
31516,135.6110077
31517,125.3984528
31518,104.5486221
31519,142.0541534
31520,131.370636
31521,123.0641479
31522,112.2571335
31523,112.4893494
31524,0
31525,143.1820526
31526,116.3212051
31527,84.22071075
31528,136.8296204
31529,133.3006134
31530,120.5959625
31531,116.1079636
31532,116.2064362
31533,131.7030334
31534,116.3050842
31535,131.2381134
31536,124.4117432
31537,0
31538,117.0773544
31539,128.9818268
31540,150.1022491
31541,119.7490463
31542,112.7678833
31543,0
31544,123.42276
31545,143.6017303
31546,118.1566391
31547,159.4694672
31548,107.453537
31549,124.9436722
31550,126.781105
31551,127.0187454
31552,108.7264709
31553,126.3059158
31554,133.4220734
31555,0
31556,127.9909897
31557,139.495224
31558,127.7833633
31559,106.0222244
31560,121.8222809
31561,127.0969925
31562,130.3629303
31563,117.4145279
31564,118.0920486
31565,117.8504257
31566,143.0325775
31567,145.2274933
31568,142.0803223
31569,121.9399796
31570,145.1546783
31571,119.4778748
31572,112.3951187
31573,144.2111816
31574,145.9396057
31575,131.303894
31576,104.2599716
31577,116.752449
31578,134.2659607
31579,140.2291718
31580,125.5532227
31581,130.8449707
31582,112.1449203
31583,161.9829254
31584,0
31585,104.8138351
31586,132.5080109
31587,129.2448273
31588,114.0547943
31589,137.7989807
31590,117.5542068
31591,111.7748413
31592,98.64756775
31593,119.6278915
31594,114.0114517
31595,113.5619888
31596,142.0670166
31597,119.0227585
31598,123.8759613
31599,137.7378998
31600,116.3887177
31601,149.6785431
31602,144.7592926
31603,153.9000092
31604,154.269043
31605,130.099411
31606,147.542923
31607,0
31608,111.1947403
31609,131.4108887
31610,121.823822
31611,104.4877396
31612,112.9809341
31613,103.3022156
31614,105.1478195
31615,129.0492706
31616,117.2159424
31617,111.4547958
31618,141.4757843
31619,0
31620,148.2883911
31621,0
31622,132.5189056
31623,110.5179825
31624,95.35837555
31625,0
31626,120.4704819
31627,140.8856659
31628,108.4836731
31629,117.6519547
31630,0
31631,144.2844849
31632,129.9799652
31633,0
31634,127.9479218
31635,150.7807312
31636,114.3941269
31637,123.1772003
31638,80.48345947
31639,121.8191376
31640,112.31987
31641,130.2351074
31642,137.4028168
31643,134.579071
31644,112.0175934
31645,95.3921814
31646,78.51573181
31647,100.2095413
31648,115.6731644
31649,98.93656921
31650,0
31651,144.6129456
31652,103.8370209
31653,122.8529892
31654,113.2049332
31655,133.8894196
31656,134.7757568
31657,137.1973724
31658,150.6472778
31659,150.2600098
31660,130.8639221
31661,116.216011
31662,132.4981842
31663,128.0980682
31664,128.007843
31665,135.6212311
31666,139.1807404
31667,124.4098282
31668,110.5019836
31669,120.6354675
31670,115.4439011
31671,0
31672,113.101593
31673,129.0299072
31674,121.1079559
31675,129.4725494
31676,135.4705658
31677,106.3397675
31678,109.4341125
31679,106.2324753
31680,150.8038025
31681,0
31682,0
31683,140.955658
31684,0
31685,97.06420135
31686,135.5655823
31687,130.5093231
31688,138.0832367
31689,120.0067673
31690,134.7801056
31691,133.2484741
31692,131.1077576
31693,126.2937775
31694,131.5689087
31695,127.4462509
31696,106.3567429
31697,0
31698,119.4308853
31699,0
31700,0
31701,0
31702,92.67767334
31703,0
31704,127.6070786
31705,112.7420654
31706,0
31707,129.5830231
31708,127.8285522
31709,123.4092407
31710,111.2039566
31711,149.2097168
31712,128.1869202
31713,130.5947113
31714,105.1740036
31715,133.5387268
31716,128.4073944
31717,143.8444061
31718,139.7733612
31719,96.55643463
31720,99.75456238
31721,131.9948425
31722,115.4411926
31723,110.9211121
31724,136.8200989
31725,117.3704071
31726,137.122406
31727,110.0339127
31728,140.7403412
31729,155.4711609
31730,0
31731,133.961731
31732,133.537674
31733,0
31734,144.1861115
31735,132.5439911
31736,115.8539276
31737,133.0079651
31738,125.2503433
31739,141.052948
31740,124.8309174
31741,116.5815582
31742,168.9822845
31743,140.2296906
31744,149.1098328
31745,104.9151611
31746,137.4308014
31747,120.3773956
31748,123.7773666
31749,128.5092773
31750,148.530304
31751,126.8452911
31752,85.41277313
31753,0
31754,129.8018951
31755,145.138504
31756,125.4220428
31757,138.2505035
31758,140.2145691
31759,128.6851807
31760,145.0730438
31761,118.4770813
31762,109.4096832
31763,0
31764,155.6740875
31765,142.941925
31766,0
31767,127.917099
31768,124.4618301
31769,140.1755981
31770,131.201828
31771,130.2112732
31772,124.5690308
31773,0
31774,0
31775,143.5287933
31776,116.6027603
31777,0
31778,118.2560654
31779,131.1448364
31780,137.1672516
31781,0
31782,119.3721771
31783,121.9696732
31784,152.1261139
31785,149.7868347
31786,0
31787,113.5007858
31788,121.8428345
31789,142.6460114
31790,116.3012619
31791,0
31792,134.3720856
31793,125.7813263
31794,145.6021271
31795,136.3202515
31796,142.3096771
31797,113.1018982
31798,96.08882904
31799,100.4136581
31800,121.5616226
31801,149.842926
31802,123.943779
31803,131.005661
31804,0
31805,102.6891022
31806,145.3781433
31807,105.3902664
31808,0
31809,141.9178314
31810,0
31811,138.1653442
31812,151.8589935
31813,103.3925629
31814,0
31815,104.5293961
31816,123.0207596
31817,117.4255371
31818,129.9160614
31819,98.58889771
31820,126.6137314
31821,107.2728882
31822,141.731781
31823,111.5377884
31824,147.9954071
31825,0
31826,0
31827,115.8792953
31828,114.6894379
31829,112.8778152
31830,133.388916
31831,79.21327209
31832,109.5764618
31833,122.8186798
31834,119.5325623
31835,0
31836,107.9099731
31837,130.4293823
31838,0
31839,119.5660553
31840,147.0630951
31841,119.4332733
31842,0
31843,126.8334579
31844,0
31845,119.6431198
31846,146.9265137
31847,124.2205353
31848,154.504364
31849,133.6932526
31850,121.5813904
31851,110.0358963
31852,115.8969116
31853,87.63124847
31854,136.0012817
31855,127.2926712
31856,120.6336594
31857,137.7870483
31858,125.4454346
31859,123.1342926
31860,123.9601364
31861,127.9811172
31862,141.0511627
31863,120.5051804
31864,132.4215393
31865,0
31866,145.4864197
31867,115.2436447
31868,125.5611191
31869,144.5410309
31870,141.3670959
31871,135.1039276
31872,113.1534805
31873,109.6419601
31874,105.2009811
31875,0
31876,126.293335
31877,117.5343857
31878,145.2615051
31879,145.3958282
31880,133.3382874
31881,104.7304764
31882,133.3307037
31883,129.7701721
31884,147.8674164
31885,120.5955276
31886,104.0945511
31887,139.4078827
31888,107.1409073
31889,130.0329742
31890,143.2417908
31891,132.9902496
31892,123.6300354
31893,115.7185822
31894,125.6072006
31895,0
31896,119.2025299
31897,145.4887848
31898,132.4250183
31899,0
31900,118.4132538
31901,109.8253555
31902,0
31903,97.19246674
31904,0
31905,125.3886032
31906,115.1662598
31907,148.2746277
31908,137.8977051
31909,104.4233932
31910,112.6672211
31911,112.4558716
31912,117.4876938
31913,142.5190887
31914,130.1126862
31915,137.6380615
31916,123.4343185
31917,0
31918,121.9565201
31919,113.9850388
31920,136.6268158
